customer_id,birthdate,gender,city,country,age,age_cateogry,segment
CUST26684,11/16/2002,Female,London,United Kingdom,22,18-25,High Spenders
CUST26685,4/28/2007,Male,Copenhagen,Denmark,18,18-25,High Spenders
CUST26686,8/30/2001,Female,Amsterdam,Netherlands,23,18-25,Newbies
CUST26687,1/24/1946,Male,Oslo,Norway,79,65+,Newbies
CUST26688,7/16/1995,Female,London,United Kingdom,29,26-35,Medium Spenders
CUST26689,11/21/1999,Female,London,United Kingdom,25,18-25,Loyal
CUST26691,5/8/1979,Male,London,United Kingdom,46,46-55,Occasional Shoppers
CUST26692,6/12/1989,Male,Berlin,Germany,35,26-35,Loyal
CUST26693,8/24/1990,Male,Krakow,Poland,34,26-35,High Spenders
CUST26694,12/17/2001,Female,Lyon,France,23,18-25,Promising
CUST26695,1/3/1976,Female,Milan,Italy,49,46-55,Medium Spenders
CUST26696,9/23/1991,Male,Berlin,Germany,33,26-35,High Spenders
CUST26697,1/28/1966,Male,London,United Kingdom,59,56-65,Loyal
CUST26700,6/11/1988,Male,Paris,France,36,36-45,Loyal
CUST26701,6/8/1989,Male,Izmir,Turkey,35,26-35,Medium Spenders
CUST26702,6/25/1982,Female,Milan,Italy,42,36-45,High Spenders
CUST26703,4/27/1991,Female,Paris,France,34,26-35,Newbies
CUST26705,9/21/2005,Male,Budapest,Hungary,19,18-25,Value Seekers
CUST26706,3/19/1979,Female,Bern,Switzerland,46,46-55,Loyal
CUST26707,6/23/1992,Male,London,United Kingdom,32,26-35,Loyal
CUST26708,11/21/1999,Male,Rome,Italy,25,18-25,Champions
CUST26709,4/10/1997,Male,Rotterdam,Netherlands,28,26-35,One-Time High Spenders
CUST26710,2/28/2000,Male,The Hague,Netherlands,25,18-25,Newbies
CUST26711,12/10/1992,Male,Madrid,Spain,32,26-35,Promising
CUST26712,3/5/2002,Female,Seville,Spain,23,18-25,Medium Spenders
CUST26713,12/27/2002,Male,Brussels,Belgium,22,18-25,Medium Spenders
CUST26714,3/29/2001,Male,Marseille,France,24,18-25,Value Seekers
CUST26715,6/24/2006,Female,Krakow,Poland,18,18-25,Loyal
CUST26716,2/23/1999,Female,Vienna,Austria,26,26-35,Newbies
CUST26717,6/3/1971,Female,Marseille,France,53,46-55,Value Seekers
CUST26718,12/27/1980,Female,Berlin,Germany,44,36-45,Newbies
CUST26719,6/14/2003,Other,Gdansk,Poland,21,18-25,Value Seekers
CUST26720,7/14/1987,Male,Vienna,Austria,37,36-45,Newbies
CUST26721,3/1/1960,Female,Lisbon,Portugal,65,56-65,High Spenders
CUST26722,8/23/1998,Female,Warsaw,Poland,26,26-35,Loyal
CUST26723,4/12/1999,Female,London,United Kingdom,26,26-35,Value Seekers
CUST26724,1/10/1988,Female,Madrid,Spain,37,36-45,High Spenders
CUST26725,11/15/1975,Female,Marseille,France,49,46-55,Loyal
CUST26726,9/12/1982,Male,Stockholm,Sweden,42,36-45,Value Seekers
CUST26727,11/8/1992,Female,Warsaw,Poland,32,26-35,Newbies
CUST26729,10/5/1982,Female,Berlin,Germany,42,36-45,High Spenders
CUST26730,2/19/2006,Female,Amsterdam,Netherlands,19,18-25,High Spenders
CUST26731,10/11/1994,Female,Budapest,Hungary,30,26-35,Value Seekers
CUST26732,11/23/1994,Female,Paris,France,30,26-35,Newbies
CUST26733,5/18/1982,Male,Prague,Czech Republic,43,36-45,Promising
CUST26734,3/17/2004,Male,Madrid,Spain,21,18-25,High Spenders
CUST26735,9/4/2004,Female,Zurich,Switzerland,20,18-25,Newbies
CUST26736,1/9/1978,Female,Istanbul,Turkey,47,46-55,Value Seekers
CUST26737,2/15/1995,Female,London,United Kingdom,30,26-35,Loyal
CUST26738,5/10/1989,Male,Rome,Italy,36,36-45,Loyal
CUST26739,10/16/1988,Female,Berlin,Germany,36,36-45,Value Seekers
CUST26740,2/14/2004,Female,Ghent,Belgium,21,18-25,High Spenders
CUST26741,1/30/1984,Female,Vienna,Austria,41,36-45,Value Seekers
CUST26742,5/28/2002,Female,Madrid,Spain,22,18-25,Promising
CUST26743,12/3/1969,Male,Brussels,Belgium,55,46-55,Loyal
CUST26744,5/24/2005,Female,Vienna,Austria,19,18-25,Loyal
CUST26747,8/30/1984,Other,Madrid,Spain,40,36-45,High Spenders
CUST26748,3/24/2003,Male,Rome,Italy,22,18-25,Newbies
CUST26749,2/6/1962,Male,Brno,Czech Republic,63,56-65,Loyal
CUST26750,7/25/2000,Male,Marseille,France,24,18-25,High Spenders
CUST26751,12/23/2003,Female,Warsaw,Poland,21,18-25,High Spenders
CUST26752,6/12/1980,Male,Paris,France,44,36-45,High Spenders
CUST26755,3/19/1995,Male,Copenhagen,Denmark,30,26-35,Value Seekers
CUST26756,10/8/1961,Male,London,United Kingdom,63,56-65,Newbies
CUST26758,8/2/1967,Male,Athens,Greece,57,56-65,Loyal
CUST26759,3/26/1981,Male,Munich,Germany,44,36-45,High Spenders
CUST26760,2/29/1960,Female,Paris,France,65,56-65,Value Seekers
CUST26761,3/20/2003,Female,Berlin,Germany,22,18-25,Value Seekers
CUST26762,8/3/1984,Female,Lyon,France,40,36-45,Value Seekers
CUST26763,4/9/1996,Male,London,United Kingdom,29,26-35,Value Seekers
CUST26764,4/26/1995,Female,Helsinki,Finland,30,26-35,Loyal
CUST26765,7/28/1960,Male,Krakow,Poland,64,56-65,Loyal
CUST26766,4/21/1994,Male,Glasgow,United Kingdom,31,26-35,One-Time High Spenders
CUST26767,6/14/1995,Female,Vienna,Austria,29,26-35,High Spenders
CUST26768,5/8/2001,Other,Dublin,Ireland,24,18-25,High Spenders
CUST26769,9/25/2006,Female,Oslo,Norway,18,18-25,Value Seekers
CUST26770,2/7/2001,Male,Geneva,Switzerland,24,18-25,Value Seekers
CUST26772,11/4/2006,Female,Stockholm,Sweden,18,18-25,Newbies
CUST26773,8/29/1986,Other,Rome,Italy,38,36-45,Value Seekers
CUST26774,7/26/2006,Male,Brussels,Belgium,18,18-25,Loyal
CUST26775,2/25/2005,Male,Copenhagen,Denmark,20,18-25,High Spenders
CUST26776,1/30/1984,Male,Brussels,Belgium,41,36-45,High Spenders
CUST26777,7/29/1997,Female,Naples,Italy,27,26-35,High Spenders
CUST26778,11/19/1977,Female,Oslo,Norway,47,46-55,Value Seekers
CUST26779,12/19/2005,Male,Rotterdam,Netherlands,19,18-25,Loyal
CUST26780,11/21/1998,Female,Antwerp,Belgium,26,26-35,Value Seekers
CUST26781,10/8/1971,Female,Lisbon,Portugal,53,46-55,Newbies
CUST26782,3/20/2006,Other,Amsterdam,Netherlands,19,18-25,Medium Spenders
CUST26783,11/21/2000,Male,Naples,Italy,24,18-25,Value Seekers
CUST26784,4/10/1974,Other,Milan,Italy,51,46-55,High Spenders
CUST26785,10/6/2004,Male,Birmingham,United Kingdom,20,18-25,Value Seekers
CUST26787,10/1/1984,Male,Istanbul,Turkey,40,36-45,One-Time High Spenders
CUST26788,9/11/1996,Other,Cologne,Germany,28,26-35,Loyal
CUST26790,8/16/1992,Male,London,United Kingdom,32,26-35,High Spenders
CUST26792,2/19/2004,Female,Manchester,United Kingdom,21,18-25,Promising
CUST26794,10/1/2001,Female,Warsaw,Poland,23,18-25,High Spenders
CUST26795,10/16/1981,Male,London,United Kingdom,43,36-45,Value Seekers
CUST26796,1/3/2001,Female,Glasgow,United Kingdom,24,18-25,Newbies
CUST26797,10/17/2002,Female,Istanbul,Turkey,22,18-25,Newbies
CUST26798,1/30/2005,Female,Berlin,Germany,20,18-25,High Spenders
CUST26799,5/5/1999,Male,Lyon,France,26,26-35,Value Seekers
CUST26800,9/6/1967,Female,Lyon,France,57,56-65,Occasional Shoppers
CUST26801,12/13/1994,Female,Naples,Italy,30,26-35,Newbies
CUST26802,8/21/1969,Female,Berlin,Germany,55,46-55,Loyal
CUST26803,8/29/1963,Male,Madrid,Spain,61,56-65,Medium Spenders
CUST26804,4/6/1968,Female,London,United Kingdom,57,56-65,Promising
CUST26805,3/28/2007,Male,Istanbul,Turkey,18,18-25,High Spenders
CUST26806,6/29/1997,Other,Rome,Italy,27,26-35,Value Seekers
CUST26807,6/16/2005,Male,Barcelona,Spain,19,18-25,Value Seekers
CUST26808,10/3/1972,Female,London,United Kingdom,52,46-55,One-Time High Spenders
CUST26809,2/7/2003,Male,Rotterdam,Netherlands,22,18-25,Champions
CUST26811,2/24/1996,Male,Zurich,Switzerland,29,26-35,Newbies
CUST26812,7/11/1967,Female,Geneva,Switzerland,57,56-65,High Spenders
CUST26813,3/8/2003,Other,Ankara,Turkey,22,18-25,High Spenders
CUST26814,10/24/1978,Male,Paris,France,46,46-55,Loyal
CUST26815,10/31/1994,Female,Rome,Italy,30,26-35,Value Seekers
CUST26816,9/16/1996,Male,Birmingham,United Kingdom,28,26-35,High Spenders
CUST26817,3/4/2005,Female,Stockholm,Sweden,20,18-25,Loyal
CUST26819,5/17/1976,Female,Warsaw,Poland,49,46-55,Medium Spenders
CUST26820,3/10/1971,Male,Amsterdam,Netherlands,54,46-55,Promising
CUST26821,6/18/1992,Male,Hamburg,Germany,32,26-35,One-Time High Spenders
CUST26822,1/30/2005,Male,Amsterdam,Netherlands,20,18-25,Promising
CUST26823,10/28/2005,Male,Paris,France,19,18-25,Newbies
CUST26824,4/13/1983,Male,Cork,Ireland,42,36-45,Newbies
CUST26825,1/11/2006,Male,Milan,Italy,19,18-25,Value Seekers
CUST26826,8/22/1969,Female,Prague,Czech Republic,55,46-55,Value Seekers
CUST26827,10/14/2003,Male,London,United Kingdom,21,18-25,Newbies
CUST26828,5/21/1995,Other,Copenhagen,Denmark,29,26-35,Value Seekers
CUST26829,4/23/1984,Female,Zurich,Switzerland,41,36-45,Value Seekers
CUST26830,9/12/1999,Female,Milan,Italy,25,18-25,Value Seekers
CUST26831,11/26/1979,Female,London,United Kingdom,45,36-45,Value Seekers
CUST26832,8/19/2004,Male,Lisbon,Portugal,20,18-25,Loyal
CUST26833,4/10/2003,Female,London,United Kingdom,22,18-25,One-Time High Spenders
CUST26834,7/11/1993,Male,Madrid,Spain,31,26-35,Value Seekers
CUST26835,11/18/1972,Female,Budapest,Hungary,52,46-55,High Spenders
CUST26836,7/1/1991,Other,Paris,France,33,26-35,High Spenders
CUST26837,3/3/1993,Female,Prague,Czech Republic,32,26-35,Promising
CUST26838,1/6/1972,Female,Brussels,Belgium,53,46-55,Promising
CUST26840,2/7/1974,Male,Zurich,Switzerland,51,46-55,Newbies
CUST26841,3/1/1971,Female,Brussels,Belgium,54,46-55,Newbies
CUST26843,2/7/1977,Male,Naples,Italy,48,46-55,High Spenders
CUST26844,4/12/1947,Male,London,United Kingdom,78,65+,Value Seekers
CUST26845,11/1/1972,Male,Cologne,Germany,52,46-55,Promising
CUST26846,7/16/1982,Female,Prague,Czech Republic,42,36-45,Value Seekers
CUST26847,1/10/1991,Female,Berlin,Germany,34,26-35,Occasional Shoppers
CUST26848,2/20/2007,Female,Madrid,Spain,18,18-25,Medium Spenders
CUST26849,12/13/2004,Male,Stockholm,Sweden,20,18-25,Value Seekers
CUST26850,12/30/1991,Female,Ankara,Turkey,33,26-35,Newbies
CUST26851,6/17/1995,Female,Stockholm,Sweden,29,26-35,Loyal
CUST26852,8/21/2005,Male,Istanbul,Turkey,19,18-25,Newbies
CUST26853,10/30/1993,Male,Copenhagen,Denmark,31,26-35,Medium Spenders
CUST26854,10/26/2000,Male,Antwerp,Belgium,24,18-25,Medium Spenders
CUST26855,9/29/2002,Female,Marseille,France,22,18-25,Promising
CUST26856,5/11/1948,Female,Rotterdam,Netherlands,77,65+,Promising
CUST26857,7/17/2002,Male,The Hague,Netherlands,22,18-25,Loyal
CUST26858,10/23/1990,Female,Madrid,Spain,34,26-35,Value Seekers
CUST26859,3/13/1999,Female,Rotterdam,Netherlands,26,26-35,Newbies
CUST26860,3/31/1955,Female,Birmingham,United Kingdom,70,65+,Value Seekers
CUST26861,11/14/2006,Male,Paris,France,18,18-25,Value Seekers
CUST26862,9/10/1990,Female,Zurich,Switzerland,34,26-35,Promising
CUST26863,12/29/1980,Female,Ankara,Turkey,44,36-45,Loyal
CUST26864,4/13/1961,Female,Ankara,Turkey,64,56-65,Occasional Shoppers
CUST26865,3/28/2003,Female,Istanbul,Turkey,22,18-25,Value Seekers
CUST26866,1/6/1992,Other,Munich,Germany,33,26-35,Promising
CUST26868,7/25/1977,Male,Rome,Italy,47,46-55,High Spenders
CUST26870,6/13/1974,Female,Dublin,Ireland,50,46-55,Newbies
CUST26871,8/2/1986,Female,Krakow,Poland,38,36-45,Value Seekers
CUST26872,10/10/1963,Male,Berlin,Germany,61,56-65,High Spenders
CUST26873,1/7/1992,Female,Turin,Italy,33,26-35,Value Seekers
CUST26875,9/3/1948,Male,Brussels,Belgium,76,65+,Medium Spenders
CUST26876,9/29/1991,Female,Ankara,Turkey,33,26-35,Value Seekers
CUST26877,3/28/1980,Female,Berlin,Germany,45,36-45,Value Seekers
CUST26878,10/29/1989,Female,Copenhagen,Denmark,35,26-35,Medium Spenders
CUST26879,8/7/1970,Female,Madrid,Spain,54,46-55,Medium Spenders
CUST26881,10/27/1975,Female,Paris,France,49,46-55,Value Seekers
CUST26882,3/11/1997,Other,Berlin,Germany,28,26-35,Loyal
CUST26883,2/19/1984,Other,Gothenburg,Sweden,41,36-45,High Spenders
CUST26884,10/2/1973,Female,Turin,Italy,51,46-55,Medium Spenders
CUST26885,4/4/1977,Female,London,United Kingdom,48,46-55,Value Seekers
CUST26886,9/9/1963,Male,Paris,France,61,56-65,Promising
CUST26887,1/16/2000,Male,Ghent,Belgium,25,18-25,Value Seekers
CUST26888,9/19/2005,Female,Stockholm,Sweden,19,18-25,Value Seekers
CUST26889,1/13/1994,Male,London,United Kingdom,31,26-35,Loyal
CUST26890,5/18/2006,Female,Manchester,United Kingdom,19,18-25,Loyal
CUST26891,1/5/1995,Female,Istanbul,Turkey,30,26-35,Loyal
CUST26892,2/8/1983,Male,Rome,Italy,42,36-45,Value Seekers
CUST26893,5/15/2002,Male,Amsterdam,Netherlands,23,18-25,High Spenders
CUST26894,8/21/1993,Female,Amsterdam,Netherlands,31,26-35,Value Seekers
CUST26895,5/17/1992,Female,Vienna,Austria,33,26-35,High Spenders
CUST26896,12/17/1971,Female,Ankara,Turkey,53,46-55,Loyal
CUST26897,7/12/1979,Female,Cologne,Germany,45,36-45,Medium Spenders
CUST26898,6/16/1989,Male,Rome,Italy,35,26-35,Newbies
CUST26899,9/17/1996,Male,Lisbon,Portugal,28,26-35,Newbies
CUST26902,7/25/2004,Male,Paris,France,20,18-25,Value Seekers
CUST26903,8/11/1991,Female,Berlin,Germany,33,26-35,Value Seekers
CUST26904,2/29/1996,Male,Hamburg,Germany,29,26-35,Medium Spenders
CUST26905,7/15/1977,Female,Brussels,Belgium,47,46-55,Champions
CUST26906,1/8/1994,Male,Ankara,Turkey,31,26-35,Newbies
CUST26907,2/12/1953,Female,Amsterdam,Netherlands,72,65+,High Spenders
CUST26908,4/19/1994,Female,Amsterdam,Netherlands,31,26-35,Medium Spenders
CUST26909,1/10/1999,Female,Berlin,Germany,26,26-35,Value Seekers
CUST26910,6/9/1985,Female,Amsterdam,Netherlands,39,36-45,Value Seekers
CUST26911,7/1/1995,Male,Istanbul,Turkey,29,26-35,Value Seekers
CUST26912,8/8/1991,Other,Copenhagen,Denmark,33,26-35,Value Seekers
CUST26913,5/18/2007,Male,Cologne,Germany,18,18-25,High Spenders
CUST26914,6/21/2000,Male,Istanbul,Turkey,24,18-25,Medium Spenders
CUST26915,8/10/1994,Male,Naples,Italy,30,26-35,High Spenders
CUST26916,4/3/1967,Other,Brussels,Belgium,58,56-65,Loyal
CUST26917,1/8/1946,Female,Amsterdam,Netherlands,79,65+,Value Seekers
CUST26919,6/9/1983,Female,Rome,Italy,41,36-45,Newbies
CUST26922,10/18/1949,Other,London,United Kingdom,75,65+,Loyal
CUST26923,6/23/1967,Male,Istanbul,Turkey,57,56-65,Champions
CUST26924,3/8/2001,Male,Marseille,France,24,18-25,Promising
CUST26925,6/20/1984,Female,Paris,France,40,36-45,Occasional Shoppers
CUST26926,5/28/1988,Female,Paris,France,36,36-45,Loyal
CUST26927,7/13/1982,Female,Rome,Italy,42,36-45,Medium Spenders
CUST26928,7/20/1993,Male,Naples,Italy,31,26-35,Medium Spenders
CUST26929,11/13/1993,Male,Rome,Italy,31,26-35,Champions
CUST26930,10/12/2006,Female,Stockholm,Sweden,18,18-25,Occasional Shoppers
CUST26931,4/18/2005,Male,Amsterdam,Netherlands,20,18-25,High Spenders
CUST26932,12/14/1984,Male,Copenhagen,Denmark,40,36-45,High Spenders
CUST26933,6/16/1997,Male,Copenhagen,Denmark,27,26-35,High Spenders
CUST26934,3/31/1984,Male,Copenhagen,Denmark,41,36-45,Newbies
CUST26935,4/8/1990,Male,London,United Kingdom,35,26-35,Value Seekers
CUST26936,5/15/1990,Female,Seville,Spain,35,26-35,Newbies
CUST26937,5/21/2004,Female,Berlin,Germany,20,18-25,Loyal
CUST26938,5/19/1989,Male,Stockholm,Sweden,36,36-45,Value Seekers
CUST26939,9/10/1940,Male,Amsterdam,Netherlands,84,65+,Value Seekers
CUST26940,12/25/2002,Male,Madrid,Spain,22,18-25,Loyal
CUST26941,3/4/1955,Male,Vienna,Austria,70,65+,Medium Spenders
CUST26942,11/22/1979,Female,Istanbul,Turkey,45,36-45,Promising
CUST26943,11/7/1996,Female,Izmir,Turkey,28,26-35,Loyal
CUST26944,7/11/2001,Male,Copenhagen,Denmark,23,18-25,One-Time High Spenders
CUST26945,10/28/1997,Male,London,United Kingdom,27,26-35,Value Seekers
CUST26946,4/21/1994,Male,Hamburg,Germany,31,26-35,High Spenders
CUST26948,9/14/2003,Male,Paris,France,21,18-25,Value Seekers
CUST26949,8/20/1995,Male,Brussels,Belgium,29,26-35,Value Seekers
CUST26951,1/7/2007,Female,Rome,Italy,18,18-25,Medium Spenders
CUST26952,9/4/1959,Male,London,United Kingdom,65,56-65,Medium Spenders
CUST26953,10/1/1969,Male,Warsaw,Poland,55,46-55,Medium Spenders
CUST26954,12/11/1995,Male,Milan,Italy,29,26-35,Medium Spenders
CUST26955,12/2/1974,Female,Tampere,Finland,50,46-55,Loyal
CUST26956,9/28/1999,Male,Berlin,Germany,25,18-25,Occasional Shoppers
CUST26957,5/18/2003,Male,London,United Kingdom,22,18-25,Loyal
CUST26958,4/1/1978,Male,Stockholm,Sweden,47,46-55,High Spenders
CUST26960,1/14/1995,Female,Budapest,Hungary,30,26-35,Loyal
CUST26962,10/13/1941,Female,Munich,Germany,83,65+,Newbies
CUST26963,5/25/1990,Female,Vienna,Austria,34,26-35,Occasional Shoppers
CUST26964,12/14/1998,Male,Oslo,Norway,26,26-35,High Spenders
CUST26965,8/26/2004,Other,Lisbon,Portugal,20,18-25,Promising
CUST26966,8/6/1984,Male,Glasgow,United Kingdom,40,36-45,High Spenders
CUST26967,10/20/1962,Female,Porto,Portugal,62,56-65,High Spenders
CUST26968,6/17/2001,Female,Stockholm,Sweden,23,18-25,Promising
CUST26969,3/2/2002,Female,London,United Kingdom,23,18-25,Medium Spenders
CUST26971,12/10/1973,Female,Geneva,Switzerland,51,46-55,Newbies
CUST26972,7/26/1966,Female,Porto,Portugal,58,56-65,Value Seekers
CUST26973,12/15/1965,Male,Amsterdam,Netherlands,59,56-65,Value Seekers
CUST26974,4/16/2001,Male,Manchester,United Kingdom,24,18-25,Occasional Shoppers
CUST26975,5/25/2003,Female,Warsaw,Poland,21,18-25,Occasional Shoppers
CUST26976,6/17/1998,Female,Lyon,France,26,26-35,High Spenders
CUST26977,1/2/2000,Male,Vienna,Austria,25,18-25,High Spenders
CUST26978,10/18/1993,Male,Toulouse,France,31,26-35,Newbies
CUST26979,5/19/2000,Male,Glasgow,United Kingdom,25,18-25,Medium Spenders
CUST26980,11/15/1991,Male,Berlin,Germany,33,26-35,High Spenders
CUST26981,11/6/1997,Other,Berlin,Germany,27,26-35,Loyal
CUST26983,10/24/1982,Male,Zurich,Switzerland,42,36-45,High Spenders
CUST26984,5/20/2001,Male,Milan,Italy,24,18-25,High Spenders
CUST26987,9/11/1996,Female,Paris,France,28,26-35,Value Seekers
CUST26988,1/16/1977,Male,Stockholm,Sweden,48,46-55,Loyal
CUST26989,5/19/1944,Female,Amsterdam,Netherlands,81,65+,Promising
CUST26991,9/16/2001,Female,Lisbon,Portugal,23,18-25,Promising
CUST26992,3/11/1996,Male,Madrid,Spain,29,26-35,Value Seekers
CUST26993,11/8/1994,Female,Glasgow,United Kingdom,30,26-35,High Spenders
CUST26994,4/23/1996,Male,Izmir,Turkey,29,26-35,Loyal
CUST26995,6/17/1990,Female,Amsterdam,Netherlands,34,26-35,Promising
CUST26997,7/22/1993,Male,Berlin,Germany,31,26-35,High Spenders
CUST26998,8/8/1999,Female,Rome,Italy,25,18-25,High Spenders
CUST26999,5/8/1991,Female,Rome,Italy,34,26-35,Loyal
CUST27000,10/23/1998,Female,Paris,France,26,26-35,Loyal
CUST27002,5/24/1997,Male,Rome,Italy,27,26-35,High Spenders
CUST27003,11/17/1997,Male,Stockholm,Sweden,27,26-35,High Spenders
CUST27004,12/4/1973,Female,Vienna,Austria,51,46-55,High Spenders
CUST27005,4/21/1953,Male,Paris,France,72,65+,Value Seekers
CUST27007,1/5/2004,Female,Berlin,Germany,21,18-25,Loyal
CUST27008,2/4/2006,Male,Paris,France,19,18-25,Loyal
CUST27009,11/4/1989,Male,Naples,Italy,35,26-35,High Spenders
CUST27010,8/17/1995,Male,Vienna,Austria,29,26-35,Value Seekers
CUST27011,5/11/1992,Male,Marseille,France,33,26-35,Value Seekers
CUST27012,10/8/1984,Male,Malmö,Sweden,40,36-45,Value Seekers
CUST27014,11/18/1991,Male,Rome,Italy,33,26-35,Value Seekers
CUST27015,12/23/1982,Male,Lisbon,Portugal,42,36-45,Promising
CUST27016,9/22/1988,Female,Berlin,Germany,36,36-45,Medium Spenders
CUST27017,2/18/1972,Male,Lyon,France,53,46-55,Loyal
CUST27018,5/30/1998,Female,Istanbul,Turkey,26,26-35,Newbies
CUST27019,11/6/1994,Female,Rome,Italy,30,26-35,High Spenders
CUST27020,11/23/2004,Male,London,United Kingdom,20,18-25,Loyal
CUST27021,1/4/2006,Male,Istanbul,Turkey,19,18-25,High Spenders
CUST27022,6/21/1996,Male,Prague,Czech Republic,28,26-35,Value Seekers
CUST27024,10/27/1985,Male,Izmir,Turkey,39,36-45,Loyal
CUST27025,10/31/1991,Female,Istanbul,Turkey,33,26-35,High Spenders
CUST27026,9/2/2005,Male,Lyon,France,19,18-25,High Spenders
CUST27027,4/15/1974,Female,Vienna,Austria,51,46-55,High Spenders
CUST27028,4/20/1988,Female,Prague,Czech Republic,37,36-45,Medium Spenders
CUST27029,2/23/2000,Male,Amsterdam,Netherlands,25,18-25,High Spenders
CUST27030,3/20/1982,Female,Stockholm,Sweden,43,36-45,Loyal
CUST27031,11/3/2000,Female,Seville,Spain,24,18-25,Medium Spenders
CUST27032,6/12/1997,Female,Munich,Germany,27,26-35,Value Seekers
CUST27033,11/21/2000,Male,Berlin,Germany,24,18-25,Loyal
CUST27034,1/21/1993,Female,Istanbul,Turkey,32,26-35,High Spenders
CUST27035,10/5/1998,Male,Berlin,Germany,26,26-35,High Spenders
CUST27036,2/7/1972,Male,Malmö,Sweden,53,46-55,Loyal
CUST27037,2/27/2000,Male,Zurich,Switzerland,25,18-25,Loyal
CUST27039,2/18/1995,Female,London,United Kingdom,30,26-35,Value Seekers
CUST27040,8/1/1986,Female,Paris,France,38,36-45,Value Seekers
CUST27041,6/30/1990,Male,Paris,France,34,26-35,Value Seekers
CUST27042,5/31/2000,Female,Helsinki,Finland,24,18-25,High Spenders
CUST27043,9/4/2003,Male,Rotterdam,Netherlands,21,18-25,Value Seekers
CUST27044,2/28/1988,Female,Vienna,Austria,37,36-45,Value Seekers
CUST27045,3/26/2003,Female,Budapest,Hungary,22,18-25,Loyal
CUST27046,7/28/1971,Female,Berlin,Germany,53,46-55,High Spenders
CUST27047,5/12/1973,Male,Seville,Spain,52,46-55,Newbies
CUST27048,11/4/1994,Female,Oslo,Norway,30,26-35,Value Seekers
CUST27049,12/19/1991,Female,Munich,Germany,33,26-35,High Spenders
CUST27050,3/1/1980,Other,Paris,France,45,36-45,Loyal
CUST27051,12/18/2001,Female,Brussels,Belgium,23,18-25,Newbies
CUST27054,3/18/1993,Other,Milan,Italy,32,26-35,Loyal
CUST27055,1/21/1952,Female,Oslo,Norway,73,65+,High Spenders
CUST27056,1/6/1992,Male,Munich,Germany,33,26-35,Newbies
CUST27057,7/28/1991,Male,Glasgow,United Kingdom,33,26-35,Loyal
CUST27059,4/27/1969,Female,London,United Kingdom,56,56-65,Value Seekers
CUST27060,10/25/1991,Female,Copenhagen,Denmark,33,26-35,Value Seekers
CUST27061,5/28/2003,Female,Lyon,France,21,18-25,Champions
CUST27062,4/24/1964,Other,Athens,Greece,61,56-65,One-Time High Spenders
CUST27063,10/29/1986,Male,Lyon,France,38,36-45,Occasional Shoppers
CUST27064,5/18/2007,Male,Naples,Italy,18,18-25,Occasional Shoppers
CUST27065,5/6/1985,Male,Istanbul,Turkey,40,36-45,Value Seekers
CUST27066,2/26/1974,Male,Manchester,United Kingdom,51,46-55,Newbies
CUST27067,5/15/1994,Male,Barcelona,Spain,31,26-35,High Spenders
CUST27068,2/6/2007,Male,Lyon,France,18,18-25,Value Seekers
CUST27069,9/18/1996,Other,Madrid,Spain,28,26-35,Medium Spenders
CUST27070,2/25/1973,Male,Cologne,Germany,52,46-55,Loyal
CUST27071,3/8/1981,Male,Vienna,Austria,44,36-45,High Spenders
CUST27072,7/8/1999,Male,Krakow,Poland,25,18-25,Value Seekers
CUST27073,11/15/1993,Male,Rotterdam,Netherlands,31,26-35,Value Seekers
CUST27074,11/10/1965,Male,Lyon,France,59,56-65,High Spenders
CUST27075,2/14/1990,Male,Athens,Greece,35,26-35,Loyal
CUST27076,2/8/2005,Female,Helsinki,Finland,20,18-25,Loyal
CUST27077,2/4/1993,Female,Warsaw,Poland,32,26-35,High Spenders
CUST27078,2/15/1971,Male,Graz,Austria,54,46-55,High Spenders
CUST27079,3/1/2006,Male,Berlin,Germany,19,18-25,Value Seekers
CUST27080,3/11/1938,Male,Budapest,Hungary,87,65+,Loyal
CUST27081,4/17/1992,Female,Copenhagen,Denmark,33,26-35,Value Seekers
CUST27082,6/12/2006,Female,London,United Kingdom,18,18-25,Loyal
CUST27083,2/16/2004,Female,Ankara,Turkey,21,18-25,Value Seekers
CUST27084,12/8/1995,Female,Oslo,Norway,29,26-35,Promising
CUST27085,5/22/1995,Female,Manchester,United Kingdom,29,26-35,Loyal
CUST27086,5/30/1977,Female,Barcelona,Spain,47,46-55,Value Seekers
CUST27087,9/22/2005,Female,Stockholm,Sweden,19,18-25,High Spenders
CUST27089,6/1/1969,Female,Tampere,Finland,55,46-55,Value Seekers
CUST27090,5/18/2002,Male,Madrid,Spain,23,18-25,Value Seekers
CUST27091,4/12/2002,Female,Warsaw,Poland,23,18-25,Occasional Shoppers
CUST27092,12/20/1994,Male,Toulouse,France,30,26-35,High Spenders
CUST27093,7/20/2002,Male,Budapest,Hungary,22,18-25,Value Seekers
CUST27094,3/17/1977,Female,Munich,Germany,48,46-55,Loyal
CUST27095,2/28/1990,Female,Lyon,France,35,26-35,Promising
CUST27096,8/13/1996,Female,Madrid,Spain,28,26-35,High Spenders
CUST27097,10/3/2003,Female,London,United Kingdom,21,18-25,Value Seekers
CUST27098,5/3/2006,Female,Bern,Switzerland,19,18-25,High Spenders
CUST27099,9/12/1965,Female,The Hague,Netherlands,59,56-65,High Spenders
CUST27100,11/27/2006,Male,London,United Kingdom,18,18-25,Newbies
