customer_id,birthdate,gender,city,country
CUST27137,2/25/2003,Male,Copenhagen,Denmark
CUST27138,6/12/1966,Male,Rome,Italy
CUST27141,4/15/2000,Other,Amsterdam,Netherlands
CUST27142,11/14/1999,Female,Istanbul,Turkey
CUST27143,12/4/2004,Female,Milan,Italy
CUST27144,4/6/1969,Other,Krakow,Poland
CUST27145,7/7/2003,Female,Rome,Italy
CUST27146,11/28/1965,Male,London,United Kingdom
CUST27147,5/30/1999,Female,Cologne,Germany
CUST27148,6/18/1990,Female,Warsaw,Poland
CUST27150,8/11/2006,Female,Amsterdam,Netherlands
CUST27151,2/14/1982,Male,Warsaw,Poland
CUST27152,9/3/1999,Male,Zurich,Switzerland
CUST27154,9/16/1992,Male,Porto,Portugal
CUST27155,6/10/1992,Other,Lyon,France
CUST27156,11/19/1977,Male,Milan,Italy
CUST27157,3/31/1995,Male,Vienna,Austria
CUST27158,5/3/1995,Male,London,United Kingdom
CUST27159,2/25/1998,Male,Warsaw,Poland
CUST27161,3/4/1994,Male,London,United Kingdom
CUST27162,12/13/1983,Male,Stockholm,Sweden
CUST27163,7/13/2006,Female,Manchester,United Kingdom
CUST27164,9/25/1976,Other,Berlin,Germany
CUST27166,7/17/1990,Female,Birmingham,United Kingdom
CUST27168,6/16/1984,Male,Paris,France
CUST27169,8/31/1957,Other,Ankara,Turkey
CUST27170,11/14/1947,Other,Milan,Italy
CUST27172,1/20/1990,Male,Barcelona,Spain
CUST27173,7/8/2006,Female,Birmingham,United Kingdom
CUST27174,10/7/1999,Other,Paris,France
CUST27175,10/12/2006,Female,Brussels,Belgium
CUST27176,10/6/1969,Male,Hamburg,Germany
CUST27177,11/22/2002,Female,Manchester,United Kingdom
CUST27179,12/31/2004,Male,Cologne,Germany
CUST27180,9/1/1990,Female,Rome,Italy
CUST27181,7/13/1994,Female,Berlin,Germany
CUST27182,7/16/1974,Male,Munich,Germany
CUST27183,11/20/1963,Male,Oslo,Norway
CUST27184,11/17/2001,Male,Munich,Germany
CUST27185,11/7/1991,Female,Manchester,United Kingdom
CUST27186,7/11/1990,Female,London,United Kingdom
CUST27189,7/11/1987,Female,Marseille,France
CUST27190,1/16/1999,Male,Bern,Switzerland
CUST27191,1/17/1993,Female,Barcelona,Spain
CUST27192,9/19/1976,Male,London,United Kingdom
CUST27194,2/9/2003,Female,Paris,France
CUST27195,5/30/2003,Male,Berlin,Germany
CUST27196,11/23/1969,Female,Rome,Italy
CUST27197,1/19/1990,Male,Rome,Italy
CUST27199,9/12/1990,Male,Aarhus,Denmark
CUST27200,10/3/1986,Female,Vienna,Austria
CUST27201,3/18/1994,Female,Berlin,Germany
CUST27202,12/23/1993,Male,London,United Kingdom
CUST27204,10/24/1989,Male,Istanbul,Turkey
CUST27205,11/5/1975,Female,Athens,Greece
CUST27206,2/18/1996,Male,Lyon,France
CUST27207,11/23/1967,Male,Rome,Italy
CUST27208,3/20/1997,Male,Paris,France
CUST27209,9/13/1989,Female,Warsaw,Poland
CUST27210,4/5/1970,Male,Warsaw,Poland
CUST27211,1/26/1996,Female,Paris,France
CUST27213,8/22/1973,Female,Munich,Germany
CUST27215,2/4/1998,Female,Istanbul,Turkey
CUST27217,10/21/1989,Male,Glasgow,United Kingdom
CUST27220,5/5/1988,Female,Milan,Italy
CUST27221,4/4/1982,Male,Seville,Spain
CUST27222,8/24/1991,Male,Berlin,Germany
CUST27223,11/25/1980,Female,Aarhus,Denmark
CUST27224,6/30/1989,Female,Rome,Italy
CUST27225,4/25/1982,Female,Geneva,Switzerland
CUST27226,11/6/1965,Female,Manchester,United Kingdom
CUST27227,10/4/2005,Female,Budapest,Hungary
CUST27228,4/8/2004,Female,Rotterdam,Netherlands
CUST27230,3/21/1994,Female,Hamburg,Germany
CUST27231,9/28/2005,Male,Berlin,Germany
CUST27232,9/20/1978,Female,Berlin,Germany
CUST27234,4/10/1991,Female,Marseille,France
CUST27235,7/20/2005,Male,Amsterdam,Netherlands
CUST27236,8/24/1990,Male,Hamburg,Germany
CUST27237,7/11/1997,Male,Lyon,France
CUST27239,12/3/1986,Female,Prague,Czech Republic
CUST27240,4/5/1993,Female,Barcelona,Spain
CUST27242,1/14/1993,Male,Hamburg,Germany
CUST27244,10/23/2001,Female,Marseille,France
CUST27245,4/27/1993,Female,Rome,Italy
CUST27246,1/24/1989,Male,Rome,Italy
CUST27248,11/17/1987,Other,Dublin,Ireland
CUST27249,6/28/1981,Male,Berlin,Germany
CUST27250,6/7/1998,Male,Seville,Spain
CUST27251,10/5/2003,Female,Krakow,Poland
CUST27252,6/24/2001,Female,Warsaw,Poland
CUST27253,12/6/1953,Male,Manchester,United Kingdom
CUST27255,8/25/1970,Male,Rotterdam,Netherlands
CUST27256,7/8/1973,Female,Vienna,Austria
CUST27257,6/3/1947,Male,Munich,Germany
CUST27258,4/6/2003,Female,Athens,Greece
CUST27259,11/21/1998,Male,Berlin,Germany
CUST27260,3/25/2006,Female,Dublin,Ireland
CUST27261,10/11/1972,Male,Brussels,Belgium
CUST27262,11/7/1971,Male,Istanbul,Turkey
CUST27263,2/2/1950,Male,Amsterdam,Netherlands
CUST27264,10/12/2000,Female,Istanbul,Turkey
CUST27265,5/10/2003,Female,Vienna,Austria
CUST27266,2/8/2002,Female,Brno,Czech Republic
CUST27267,11/12/1976,Male,Marseille,France
CUST27268,5/20/1984,Male,Istanbul,Turkey
CUST27269,10/20/1968,Male,Madrid,Spain
CUST27270,6/7/1956,Female,Rome,Italy
CUST27271,12/11/1989,Female,Rotterdam,Netherlands
CUST27272,5/25/1994,Male,London,United Kingdom
CUST27273,11/10/1994,Other,Manchester,United Kingdom
CUST27275,11/15/1995,Male,Milan,Italy
CUST27278,8/24/1991,Female,Berlin,Germany
CUST27279,8/20/1971,Female,Milan,Italy
CUST27280,6/25/1973,Male,Hamburg,Germany
CUST27281,12/16/2006,Female,Amsterdam,Netherlands
CUST27282,4/13/1991,Other,Paris,France
CUST27283,11/14/2006,Female,London,United Kingdom
CUST27284,7/31/1996,Female,Manchester,United Kingdom
CUST27285,8/27/1955,Male,Ankara,Turkey
CUST27286,1/3/1948,Male,Amsterdam,Netherlands
CUST27287,5/4/1996,Female,Madrid,Spain
CUST27288,7/31/1966,Female,Dublin,Ireland
CUST27289,5/13/1997,Female,Lyon,France
CUST27291,11/23/2001,Female,Vienna,Austria
CUST27293,7/3/1983,Male,Dublin,Ireland
CUST27294,10/2/2006,Male,Seville,Spain
CUST27295,10/29/1997,Male,Copenhagen,Denmark
CUST27296,2/17/1997,Male,Hamburg,Germany
CUST27297,12/28/1970,Female,Warsaw,Poland
CUST27298,6/10/2006,Male,Paris,France
CUST27299,11/15/2002,Female,Budapest,Hungary
CUST27300,8/20/1972,Male,Warsaw,Poland
CUST27302,5/31/2005,Female,Rome,Italy
CUST27303,10/7/1979,Other,Geneva,Switzerland
CUST27304,6/3/1997,Other,Geneva,Switzerland
CUST27306,2/3/1984,Male,Valencia,Spain
CUST27307,5/19/1986,Male,Budapest,Hungary
CUST27308,9/2/2002,Female,Munich,Germany
CUST27309,6/29/1970,Female,Ankara,Turkey
CUST27312,6/17/2001,Male,London,United Kingdom
CUST27314,5/6/2006,Other,Marseille,France
CUST27315,6/25/1988,Male,Izmir,Turkey
CUST27316,8/31/1996,Male,Berlin,Germany
CUST27317,5/4/1994,Female,Madrid,Spain
CUST27318,1/13/2005,Male,Stockholm,Sweden
CUST27319,1/14/1994,Male,London,United Kingdom
CUST27320,5/10/1983,Female,Madrid,Spain
CUST27321,12/2/1960,Male,Zurich,Switzerland
CUST27322,8/19/2005,Female,Copenhagen,Denmark
CUST27323,3/24/1980,Male,Budapest,Hungary
CUST27324,1/1/1998,Female,London,United Kingdom
CUST27325,4/26/1985,Male,Berlin,Germany
CUST27326,9/20/2003,Other,Zurich,Switzerland
CUST27327,7/25/2002,Female,Lisbon,Portugal
CUST27328,12/8/2005,Female,Brussels,Belgium
CUST27329,3/2/1995,Other,Manchester,United Kingdom
CUST27331,6/19/2003,Male,Copenhagen,Denmark
CUST27332,9/10/2002,Male,Marseille,France
CUST27333,8/25/1984,Female,Stockholm,Sweden
CUST27334,7/5/1994,Female,Prague,Czech Republic
CUST27335,4/5/1991,Male,Madrid,Spain
CUST27337,8/27/1989,Female,Birmingham,United Kingdom
CUST27338,12/10/1982,Male,Cologne,Germany
CUST27339,1/19/1991,Male,London,United Kingdom
CUST27340,12/6/1999,Male,Milan,Italy
CUST27341,1/3/2004,Male,Dublin,Ireland
CUST27342,9/18/1991,Other,Cologne,Germany
CUST27343,1/19/1992,Male,Milan,Italy
CUST27344,1/3/1988,Female,Ankara,Turkey
CUST27346,12/28/2000,Female,London,United Kingdom
CUST27347,10/2/1947,Female,Istanbul,Turkey
CUST27348,3/16/1964,Female,Hamburg,Germany
CUST27349,2/27/1984,Male,Istanbul,Turkey
CUST27350,9/26/1978,Male,Istanbul,Turkey
CUST27352,7/4/1991,Male,Rotterdam,Netherlands
CUST27353,1/13/1990,Male,Oslo,Norway
CUST27354,1/19/2002,Female,Berlin,Germany
CUST27355,8/21/2002,Female,Brussels,Belgium
CUST27356,8/29/1953,Male,London,United Kingdom
CUST27357,6/4/1993,Female,Madrid,Spain
CUST27358,11/13/1997,Male,Milan,Italy
CUST27359,11/18/1999,Other,Budapest,Hungary
CUST27360,3/12/2001,Male,Milan,Italy
CUST27361,10/26/1993,Male,Copenhagen,Denmark
CUST27364,11/7/1998,Female,Manchester,United Kingdom
CUST27365,5/25/1991,Male,Amsterdam,Netherlands
CUST27366,1/29/1987,Male,Amsterdam,Netherlands
CUST27367,12/5/1990,Female,Brno,Czech Republic
CUST27368,4/29/1965,Other,Berlin,Germany
CUST27369,4/21/1966,Female,Copenhagen,Denmark
CUST27370,1/17/1973,Male,Paris,France
CUST27371,6/13/1990,Female,London,United Kingdom
CUST27372,2/9/1997,Male,Milan,Italy
CUST27373,11/20/1991,Other,Copenhagen,Denmark
CUST27374,10/3/1987,Female,Paris,France
CUST27375,5/3/1979,Male,London,United Kingdom
CUST27376,9/8/1982,Male,Dublin,Ireland
CUST27377,2/10/1998,Male,Ankara,Turkey
CUST27378,3/26/1961,Male,Ankara,Turkey
CUST27379,8/2/2006,Female,Brno,Czech Republic
CUST27380,11/6/1979,Male,Warsaw,Poland
CUST27381,8/16/2004,Other,London,United Kingdom
CUST27382,9/3/1983,Male,Barcelona,Spain
CUST27383,7/13/1968,Female,London,United Kingdom
CUST27384,2/9/2002,Male,Toulouse,France
CUST27385,2/12/1966,Male,Naples,Italy
CUST27386,4/19/1993,Female,London,United Kingdom
CUST27387,4/10/2001,Male,Barcelona,Spain
CUST27388,5/11/1979,Female,Hamburg,Germany
CUST27389,6/27/1971,Female,Paris,France
CUST27391,12/16/1996,Female,Zurich,Switzerland
CUST27392,8/1/2003,Female,Amsterdam,Netherlands
CUST27394,8/23/1989,Female,Berlin,Germany
CUST27395,5/8/2000,Male,London,United Kingdom
CUST27396,5/9/1990,Male,Barcelona,Spain
CUST27397,7/16/1971,Female,Hamburg,Germany
CUST27398,10/18/1972,Male,Tampere,Finland
CUST27399,3/19/1982,Other,Madrid,Spain
CUST27401,12/12/2006,Male,Warsaw,Poland
CUST27402,12/22/1995,Male,Rome,Italy
CUST27403,10/23/1990,Female,Prague,Czech Republic
CUST27404,7/10/1989,Male,Prague,Czech Republic
CUST27405,1/2/2000,Male,Paris,France
CUST27406,1/18/1999,Male,Istanbul,Turkey
CUST27407,5/18/2007,Female,Madrid,Spain
CUST27408,1/2/1979,Female,Madrid,Spain
CUST27409,5/27/1988,Female,Prague,Czech Republic
CUST27410,9/8/1971,Female,Rome,Italy
CUST27411,3/11/1971,Male,Istanbul,Turkey
CUST27412,11/18/2002,Female,Berlin,Germany
CUST27413,10/15/1996,Female,Naples,Italy
CUST27414,3/4/1938,Male,Lisbon,Portugal
CUST27416,9/23/1990,Other,Istanbul,Turkey
CUST27417,5/9/1996,Female,London,United Kingdom
CUST27418,8/14/1994,Male,Rome,Italy
CUST27419,3/17/1962,Female,Berlin,Germany
CUST27420,5/15/1998,Female,Vienna,Austria
CUST27421,2/22/1983,Female,Munich,Germany
CUST27422,6/29/2000,Other,Amsterdam,Netherlands
CUST27423,11/25/1989,Female,Geneva,Switzerland
CUST27424,6/22/1998,Male,Dublin,Ireland
CUST27425,6/30/2003,Female,London,United Kingdom
CUST27426,5/17/1979,Other,Berlin,Germany
CUST27427,2/18/1972,Female,Antwerp,Belgium
CUST27428,11/22/1975,Female,Rome,Italy
CUST27429,7/15/1999,Other,Athens,Greece
CUST27430,10/24/1972,Female,Berlin,Germany
CUST27431,4/2/2004,Female,Birmingham,United Kingdom
CUST27432,4/18/1982,Female,Berlin,Germany
CUST27433,11/17/2001,Male,Zurich,Switzerland
CUST27434,11/18/1983,Female,Rome,Italy
CUST27435,11/1/1997,Other,Budapest,Hungary
CUST27436,9/1/1983,Female,Berlin,Germany
CUST27437,4/4/2006,Female,Rome,Italy
CUST27438,11/15/1976,Male,Amsterdam,Netherlands
CUST27439,4/12/1999,Female,Madrid,Spain
CUST27440,8/10/1960,Male,Warsaw,Poland
CUST27441,3/16/1996,Female,Malm̦,Sweden
CUST27442,5/23/1974,Female,Munich,Germany
CUST27444,1/4/1987,Male,Munich,Germany
CUST27445,1/17/1991,Male,Milan,Italy
CUST27446,2/8/1996,Male,Athens,Greece
CUST27447,8/7/1991,Female,Debrecen,Hungary
CUST27448,4/9/1991,Male,Paris,France
CUST27450,2/27/1971,Male,Barcelona,Spain
CUST27451,3/3/1982,Female,Barcelona,Spain
CUST27452,11/17/1936,Female,Lyon,France
CUST27453,2/24/2004,Other,Ankara,Turkey
CUST27455,10/11/1971,Female,Berlin,Germany
CUST27456,11/5/1971,Male,Budapest,Hungary
CUST27457,3/1/1991,Male,London,United Kingdom
CUST27458,11/18/2004,Female,London,United Kingdom
CUST27459,2/20/1939,Other,Birmingham,United Kingdom
CUST27460,4/10/2005,Male,Geneva,Switzerland
CUST27461,3/4/1995,Female,Oslo,Norway
CUST27462,4/5/1960,Other,Paris,France
CUST27463,3/28/1992,Male,Istanbul,Turkey
CUST27464,5/13/1993,Male,Istanbul,Turkey
CUST27466,1/22/1987,Male,London,United Kingdom
CUST27467,10/10/1980,Male,Berlin,Germany
CUST27468,9/25/2001,Female,Barcelona,Spain
CUST27469,10/5/1975,Female,Warsaw,Poland
CUST27470,2/16/2004,Female,Krakow,Poland
CUST27471,4/2/1949,Female,Amsterdam,Netherlands
CUST27472,9/6/1986,Male,Oslo,Norway
CUST27473,4/2/1998,Male,Rotterdam,Netherlands
CUST27474,9/15/1997,Female,Copenhagen,Denmark
CUST27475,10/19/2005,Male,Birmingham,United Kingdom
CUST27476,3/4/1981,Female,London,United Kingdom
CUST27477,8/17/1966,Female,Brussels,Belgium
CUST27478,12/8/1962,Female,Istanbul,Turkey
CUST27480,5/31/1989,Female,Rotterdam,Netherlands
CUST27481,10/15/1996,Male,Brno,Czech Republic
CUST27482,6/15/1982,Female,Istanbul,Turkey
CUST27483,8/21/2005,Female,Munich,Germany
CUST27485,6/6/1990,Male,Copenhagen,Denmark
CUST27487,3/19/1980,Male,London,United Kingdom
CUST27488,6/14/1995,Female,Istanbul,Turkey
CUST27490,12/10/1962,Female,Amsterdam,Netherlands
CUST27491,4/4/1984,Male,Berlin,Germany
CUST27492,5/25/1963,Male,London,United Kingdom
CUST27494,7/28/1996,Female,Rome,Italy
CUST27495,7/13/1973,Female,Vienna,Austria
CUST27496,2/7/2001,Male,Brussels,Belgium
CUST27498,6/2/2000,Male,Dublin,Ireland
CUST27499,2/1/1960,Female,Stockholm,Sweden
CUST27500,11/20/1996,Other,Izmir,Turkey
CUST27501,1/29/1991,Male,Lyon,France
CUST27502,9/19/2001,Male,Munich,Germany
CUST27503,5/5/1985,Female,London,United Kingdom
CUST27504,8/8/1968,Male,Gdansk,Poland
CUST27505,1/12/2002,Female,Copenhagen,Denmark
CUST27506,12/19/1990,Male,Manchester,United Kingdom
CUST27507,5/31/1987,Female,Dublin,Ireland
CUST27508,6/30/1991,Female,Vienna,Austria
CUST27509,10/19/1958,Female,Geneva,Switzerland
CUST27510,2/22/1974,Female,Warsaw,Poland
CUST27511,11/25/2005,Male,Birmingham,United Kingdom
CUST27513,9/3/1979,Male,London,United Kingdom
CUST27515,4/5/1995,Male,Berlin,Germany
CUST27517,7/16/1977,Female,Ankara,Turkey
CUST27518,5/15/2003,Male,Amsterdam,Netherlands
CUST27519,12/4/2001,Female,Antwerp,Belgium
CUST27522,7/25/1994,Male,Brussels,Belgium
CUST27523,5/29/1997,Other,Barcelona,Spain
CUST27524,11/15/1984,Male,Amsterdam,Netherlands
CUST27526,9/7/1960,Female,Budapest,Hungary
CUST27527,8/4/1994,Female,Rome,Italy
CUST27528,6/21/1998,Male,Barcelona,Spain
CUST27529,2/4/1998,Male,London,United Kingdom
CUST27530,10/9/1973,Female,Rotterdam,Netherlands
CUST27531,5/2/1974,Male,Berlin,Germany
CUST27533,5/3/2007,Female,Paris,France
CUST27534,3/18/2004,Female,Stockholm,Sweden
CUST27536,10/5/1996,Female,Prague,Czech Republic
CUST27537,1/18/1982,Female,Istanbul,Turkey
CUST27538,7/19/2005,Female,Naples,Italy
CUST27539,3/10/2004,Female,Berlin,Germany
CUST27541,10/24/1995,Female,London,United Kingdom
CUST27542,10/9/1997,Female,Amsterdam,Netherlands
CUST27543,4/8/1995,Female,Glasgow,United Kingdom
CUST27544,2/22/1993,Male,Lyon,France
CUST27545,12/8/1970,Male,Geneva,Switzerland
CUST27546,10/13/2002,Male,Hamburg,Germany
CUST27547,9/13/1981,Female,London,United Kingdom
CUST27548,12/10/2004,Female,Berlin,Germany
CUST27549,2/23/1960,Male,Brussels,Belgium
CUST27550,8/28/2003,Female,London,United Kingdom
CUST27551,2/9/1993,Male,Naples,Italy
CUST27552,7/19/2004,Female,Berlin,Germany
CUST27553,8/5/1990,Female,Graz,Austria
CUST27554,1/19/1946,Female,Athens,Greece
CUST27555,1/31/1971,Male,Istanbul,Turkey
CUST27559,7/2/1992,Female,Barcelona,Spain
CUST27560,11/3/1994,Female,Istanbul,Turkey
CUST27561,3/16/1971,Female,Amsterdam,Netherlands
CUST27562,5/18/1972,Female,Berlin,Germany
CUST27565,2/8/2006,Female,Helsinki,Finland
CUST27566,8/4/2001,Female,Amsterdam,Netherlands
CUST27567,2/5/1991,Female,Seville,Spain
CUST27568,2/27/2000,Female,Rome,Italy
CUST27569,7/12/1961,Male,Bern,Switzerland
CUST27570,8/20/1990,Male,London,United Kingdom
CUST27571,11/15/1963,Female,Brussels,Belgium
CUST27572,11/14/1991,Male,Copenhagen,Denmark
CUST27573,4/16/1973,Male,Brussels,Belgium
CUST27575,12/31/1997,Female,Berlin,Germany
CUST27576,9/2/1963,Female,Krakow,Poland
CUST27577,12/21/2002,Female,London,United Kingdom
CUST27578,1/2/1993,Female,Madrid,Spain
CUST27579,1/28/2000,Male,Rome,Italy
CUST27580,9/1/1964,Male,Berlin,Germany
CUST27581,4/7/1973,Female,Oslo,Norway
CUST27582,5/24/2003,Female,Dublin,Ireland
CUST27583,2/8/1996,Female,Stockholm,Sweden
CUST27584,4/17/1951,Male,London,United Kingdom
CUST27585,4/16/2001,Female,Rome,Italy
CUST27586,1/21/1991,Other,Budapest,Hungary
CUST27587,9/24/1976,Other,Rotterdam,Netherlands
CUST27588,10/9/1950,Female,Munich,Germany
CUST27589,12/12/1968,Female,London,United Kingdom
CUST27591,11/2/1998,Female,Glasgow,United Kingdom
CUST27592,8/18/2002,Female,Madrid,Spain
CUST27593,3/23/1990,Female,Stockholm,Sweden
CUST27594,2/25/2005,Female,London,United Kingdom
CUST27595,5/7/1992,Male,Porto,Portugal
CUST27596,10/19/1996,Male,Paris,France
CUST27597,8/18/1971,Female,Rome,Italy
CUST27598,7/30/1981,Female,Marseille,France
CUST27599,5/17/1997,Male,London,United Kingdom
CUST27601,2/8/2003,Other,Madrid,Spain
CUST27602,7/24/1980,Female,Berlin,Germany
CUST27603,10/5/1972,Male,Lisbon,Portugal
CUST27604,4/30/1993,Female,Paris,France
CUST27605,11/26/2002,Female,Helsinki,Finland
CUST27606,8/7/1986,Female,Hamburg,Germany
CUST27607,7/13/1999,Female,Paris,France
CUST27608,9/3/1995,Male,Berlin,Germany
CUST27609,7/7/1972,Other,Hamburg,Germany
CUST27611,12/22/1995,Male,Vienna,Austria
CUST27612,8/11/1967,Female,Barcelona,Spain
CUST27613,9/19/1990,Female,Paris,France
CUST27615,5/17/1988,Female,Prague,Czech Republic
CUST27616,6/16/1995,Male,The Hague,Netherlands
CUST27617,5/14/1992,Male,Rotterdam,Netherlands
CUST27619,11/27/1989,Male,Paris,France
CUST27621,9/2/1962,Male,London,United Kingdom
CUST27623,6/4/1986,Male,Warsaw,Poland
CUST27624,7/24/1985,Female,Antwerp,Belgium
CUST27625,4/25/1996,Female,Madrid,Spain
CUST27626,2/2/1989,Female,Cologne,Germany
CUST27627,12/31/2000,Other,Manchester,United Kingdom
CUST27628,9/12/1977,Female,Paris,France
CUST27629,3/30/1990,Female,Barcelona,Spain
CUST27630,7/16/1946,Male,Lisbon,Portugal
CUST27631,1/17/1943,Female,Rome,Italy
CUST27632,3/3/2000,Male,Manchester,United Kingdom
CUST27633,4/10/1979,Male,Paris,France
CUST27634,2/1/1983,Other,Debrecen,Hungary
CUST27635,8/5/1964,Male,Rotterdam,Netherlands
CUST27636,5/3/1971,Male,Seville,Spain
CUST27637,9/2/1990,Female,Amsterdam,Netherlands
CUST27638,3/9/1971,Male,Gdansk,Poland
CUST27639,8/18/1990,Female,Naples,Italy
CUST27640,1/4/1990,Male,London,United Kingdom
CUST27641,11/4/2003,Female,London,United Kingdom
CUST27644,12/21/1963,Male,Vienna,Austria
CUST27645,7/4/1997,Female,Ankara,Turkey
CUST27646,1/14/1996,Female,Warsaw,Poland
CUST27647,4/13/1997,Female,Lyon,France
CUST27648,1/26/1960,Other,Izmir,Turkey
CUST27649,4/26/1991,Female,Rome,Italy
CUST27650,12/10/1996,Male,London,United Kingdom
CUST27651,2/6/1989,Male,Amsterdam,Netherlands
CUST27653,6/29/1953,Male,London,United Kingdom
CUST27654,11/4/1974,Other,Rome,Italy
CUST27655,8/5/1989,Female,Munich,Germany
CUST27656,12/25/1982,Female,Lyon,France
CUST27657,3/28/2003,Female,Warsaw,Poland
CUST27658,6/18/1989,Female,Brno,Czech Republic
CUST27659,5/9/1949,Male,Marseille,France
CUST27662,3/17/1959,Male,Munich,Germany
CUST27663,6/25/1994,Male,Helsinki,Finland
CUST27664,12/15/2005,Male,Birmingham,United Kingdom
CUST27665,9/2/1978,Other,Ankara,Turkey
CUST27667,6/24/1976,Female,Brno,Czech Republic
CUST27668,4/7/1997,Male,Berlin,Germany
CUST27669,1/14/1989,Female,Manchester,United Kingdom
CUST27670,2/15/1996,Female,Porto,Portugal
CUST27671,11/9/2005,Male,Hamburg,Germany
CUST27672,10/22/1982,Male,Paris,France
CUST27673,6/22/1995,Female,Copenhagen,Denmark
CUST27675,7/9/1980,Male,Berlin,Germany
CUST27676,1/3/2007,Female,Zurich,Switzerland
CUST27677,3/22/2006,Male,London,United Kingdom
CUST27678,9/23/1987,Male,Cologne,Germany
CUST27679,6/18/1959,Female,Istanbul,Turkey
CUST27680,11/22/1997,Male,Gothenburg,Sweden
CUST27682,1/12/1967,Female,Warsaw,Poland
CUST27683,7/28/2001,Female,Rotterdam,Netherlands
CUST27684,1/26/1998,Male,Dublin,Ireland
CUST27685,1/16/1995,Male,Rotterdam,Netherlands
CUST27686,8/18/1995,Male,Berlin,Germany
CUST27687,3/31/2001,Male,Rome,Italy
CUST27688,5/9/1993,Male,Warsaw,Poland
CUST27689,8/10/1959,Male,London,United Kingdom
CUST27690,7/25/1996,Female,Gdansk,Poland
CUST27691,2/5/1981,Male,Manchester,United Kingdom
CUST27692,12/1/2001,Male,Ankara,Turkey
CUST27693,5/19/2007,Male,Rome,Italy
CUST27695,4/20/1992,Male,Barcelona,Spain
CUST27696,5/2/2003,Other,Hamburg,Germany
CUST27697,8/10/1975,Female,Izmir,Turkey
CUST27698,11/17/1965,Other,Prague,Czech Republic
CUST27699,8/2/1994,Male,Marseille,France
CUST27700,10/11/1988,Female,London,United Kingdom
CUST27701,1/11/2004,Female,Manchester,United Kingdom
CUST27702,6/27/1972,Female,Vienna,Austria
CUST27703,6/15/1976,Male,Madrid,Spain
CUST27704,12/14/2002,Female,Lisbon,Portugal
CUST27705,8/8/2003,Female,Helsinki,Finland
CUST27706,7/24/1989,Female,Hamburg,Germany
CUST27707,3/7/1975,Male,Brussels,Belgium
CUST27708,9/18/2004,Male,Rome,Italy
CUST27709,12/20/1995,Female,Manchester,United Kingdom
CUST27710,2/17/1969,Male,Berlin,Germany
CUST27711,10/12/1939,Male,Berlin,Germany
CUST27712,10/30/1989,Male,Istanbul,Turkey
CUST27713,3/14/1998,Male,Paris,France
CUST27714,9/29/1997,Female,Marseille,France
CUST27715,11/18/1992,Male,Rome,Italy
CUST27716,4/12/1990,Female,Rotterdam,Netherlands
CUST27718,5/20/1982,Male,Vienna,Austria
CUST27719,9/19/1996,Female,Madrid,Spain
CUST27721,2/9/1990,Female,Vienna,Austria
CUST27722,7/16/1937,Male,Birmingham,United Kingdom
CUST27723,6/5/1944,Female,Lyon,France
CUST27724,2/20/1992,Male,Lisbon,Portugal
CUST27725,2/5/2006,Female,Warsaw,Poland
CUST27726,2/4/1976,Female,Madrid,Spain
CUST27727,8/21/1960,Male,Munich,Germany
CUST27728,5/28/1989,Male,Amsterdam,Netherlands
CUST27729,6/14/1986,Female,Athens,Greece
CUST27730,7/12/1970,Female,Zurich,Switzerland
CUST27732,7/31/1969,Female,Prague,Czech Republic
CUST27733,1/9/2001,Female,London,United Kingdom
CUST27734,8/24/1990,Female,Marseille,France
CUST27735,3/6/2004,Female,Prague,Czech Republic
CUST27736,8/22/1971,Male,Marseille,France
CUST27737,4/15/1961,Female,Bern,Switzerland
CUST27739,11/26/1987,Female,Lisbon,Portugal
CUST27740,9/2/1990,Female,Graz,Austria
CUST27741,11/10/1990,Male,Athens,Greece
CUST27742,9/29/1993,Female,Athens,Greece
CUST27743,11/25/1979,Male,The Hague,Netherlands
CUST27744,12/23/2001,Female,Munich,Germany
CUST27746,3/20/1981,Female,Izmir,Turkey
CUST27747,2/12/2001,Female,Vienna,Austria
CUST27748,10/30/1993,Female,Milan,Italy
CUST27749,2/12/1999,Male,Paris,France
CUST27750,5/18/1945,Male,Rome,Italy
CUST27751,12/18/1996,Male,Hamburg,Germany
CUST27752,7/31/1989,Male,Paris,France
CUST27753,10/13/1998,Male,Cologne,Germany
CUST27754,8/15/1999,Female,Athens,Greece
CUST27755,4/2/2004,Male,Berlin,Germany
CUST27756,8/7/2004,Female,Istanbul,Turkey
CUST27758,2/27/1974,Male,Birmingham,United Kingdom
CUST27759,8/19/1994,Male,Dublin,Ireland
CUST27760,12/24/1967,Other,Bern,Switzerland
CUST27761,9/20/1990,Male,Paris,France
CUST27762,4/21/1982,Male,Porto,Portugal
CUST27763,3/16/1997,Female,Prague,Czech Republic
CUST27764,9/12/1984,Female,Madrid,Spain
CUST27765,12/30/1971,Female,Hamburg,Germany
CUST27766,10/1/1994,Other,Hamburg,Germany
CUST27767,11/24/1965,Male,London,United Kingdom
CUST27768,7/4/1990,Female,Brussels,Belgium
CUST27769,11/27/2006,Male,Marseille,France
CUST27770,11/5/1992,Female,Manchester,United Kingdom
CUST27771,6/28/1994,Female,Bern,Switzerland
CUST27773,2/5/1969,Male,Stockholm,Sweden
CUST27774,5/1/2004,Male,Valencia,Spain
CUST27775,5/13/1940,Male,Istanbul,Turkey
